MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Mas Vnr Type,Mas Vnr Area,Exter Cond,Foundation,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Central Air,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Density_Ratio,BathPerBed,Garage_per_Living,House_Age,Years_Since_Remod,Age_Group,Remod_Group,Neighborhood_AvgPrice,Zone_AvgPrice,SaleType_AvgPrice,Lot_Area_log,Total_Bath,Kitchen Qual_num,Heating QC_num,Garage Qual_num,Fireplace Qu_num,Bsmt Qual_num,Exter Qual_num,Quality_Score
20,RL,90.0,11520,Pave,Reg,Lvl,Inside,Gtl,NridgHt,PosN,Norm,1Fam,1Story,9,5,2005,Hip,CompShg,VinylSd,BrkFace,615.0,TA,PConc,TA,No,GLQ,110.0,Unf,0.0,1588.0,1698.0,GasA,Y,SBrkr,1698,0,1698,0.0,2,0,3,1,7,Typ,1,Attchd,2005.0,Fin,3.0,730.0,TA,Y,192,74,0,6,2010,WD ,Normal,275000,0.1473830396666956,0.5,0.429664508534432,5,5,Very New,Recent,322682.4146341463,191252.78333333333,174436.85881877024,9.351926736038054,2.0,5,5,3,4,5,4,5.0
20,RL,79.0,14122,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,Hip,CompShg,CemntBd,BrkFace,240.0,TA,PConc,TA,No,GLQ,28.0,Unf,0.0,1794.0,1822.0,GasA,Y,SBrkr,1822,0,1822,0.0,2,0,3,1,8,Typ,1,Attchd,2005.0,RFn,3.0,678.0,TA,Y,0,119,0,2,2010,WD ,Normal,259000,0.12900941726262125,0.5,0.371914426769062,5,4,Very New,Recent,322682.4146341463,191252.78333333333,174436.85881877024,9.555559953069064,2.0,5,5,3,4,5,4,4.857142857142857
20,RL,70.0,10171,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2004,Gable,CompShg,VinylSd,BrkFace,168.0,TA,PConc,TA,No,GLQ,2.0,Unf,0.0,1515.0,1517.0,GasA,Y,SBrkr,1535,0,1535,0.0,2,0,3,1,7,Typ,0,Attchd,2004.0,RFn,2.0,532.0,TA,Y,0,0,0,3,2010,WD ,Normal,214000,0.1509044435705859,0.5,0.3463541666666667,6,6,Very New,Medium,322682.4146341463,191252.78333333333,174436.85881877024,9.227394126542011,2.0,4,5,3,0,4,4,3.857142857142857
20,RL,100.0,12919,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2010,Hip,CompShg,VinylSd,Stone,760.0,TA,PConc,TA,Gd,GLQ,2188.0,Unf,0.0,142.0,2330.0,GasA,Y,SBrkr,2364,0,2364,1.0,2,1,2,1,11,Typ,2,Attchd,2009.0,Fin,3.0,820.0,TA,Y,0,67,0,3,2010,New,Partial,611657,0.18297213622291023,0.6666666666666666,0.346723044397463,1,0,Very New,Recent,322682.4146341463,191252.78333333333,275744.7008547009,9.466531777336593,3.5,5,5,3,4,5,5,5.142857142857143
120,RL,44.0,6371,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2010,Gable,CompShg,VinylSd,Stone,128.0,TA,PConc,TA,Mn,GLQ,733.0,Unf,0.0,625.0,1358.0,GasA,Y,SBrkr,1358,0,1358,1.0,2,0,2,1,6,Typ,1,Attchd,2010.0,RFn,2.0,484.0,TA,Y,192,35,0,6,2010,New,Partial,224000,0.21311989956057753,0.6666666666666666,0.3561442236938926,1,0,Very New,Recent,322682.4146341463,191252.78333333333,275744.7008547009,8.759668671029939,3.0,4,5,3,4,4,4,4.428571428571429
20,RL,110.0,14300,Pave,Reg,HLS,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,Hip,CompShg,VinylSd,BrkFace,1095.0,TA,PConc,TA,Gd,GLQ,1373.0,Unf,0.0,1473.0,2846.0,GasA,Y,SBrkr,2696,0,2696,1.0,2,1,3,1,10,Typ,2,Attchd,2003.0,Fin,3.0,958.0,TA,Y,220,150,0,6,2010,WD ,Normal,500000,0.188518285434585,0.5,0.3552094920281795,7,6,Very New,Medium,322682.4146341463,191252.78333333333,174436.85881877024,9.568084743872936,3.5,5,5,3,4,5,5,5.142857142857143
60,RL,105.0,13650,Pave,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2002,Gable,CompShg,VinylSd,BrkFace,232.0,TA,PConc,TA,Gd,GLQ,578.0,Unf,0.0,1093.0,1671.0,GasA,Y,SBrkr,1687,563,2250,1.0,2,1,3,1,7,Typ,1,Attchd,2002.0,Fin,3.0,756.0,TA,Y,238,130,0,6,2010,WD ,Normal,320000,0.164823089883525,0.5,0.3358507330075522,8,8,New,Medium,322682.4146341463,191252.78333333333,174436.85881877024,9.521568058002977,3.5,4,5,3,5,4,4,4.714285714285714
120,RL,61.0,7658,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,Hip,CompShg,MetalSd,BrkFace,412.0,TA,PConc,TA,No,GLQ,456.0,Unf,0.0,1296.0,1752.0,GasA,Y,SBrkr,1752,0,1752,1.0,2,0,2,1,6,Typ,1,Attchd,2005.0,RFn,2.0,576.0,TA,Y,196,82,0,2,2010,WD ,Normal,319900,0.22875048962005484,0.6666666666666666,0.32857957786651454,5,5,Very New,Recent,322682.4146341463,191252.78333333333,174436.85881877024,8.943636705909594,3.0,5,5,3,4,5,5,5.142857142857143
120,RL,41.0,7132,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,Gable,CompShg,VinylSd,Stone,178.0,TA,PConc,TA,Mn,GLQ,24.0,Unf,0.0,1346.0,1370.0,GasA,Y,SBrkr,1370,0,1370,0.0,2,0,2,1,6,Typ,1,Attchd,2006.0,RFn,2.0,484.0,TA,Y,120,49,0,4,2010,WD ,Normal,205000,0.19206504976868077,0.6666666666666666,0.3530269876002918,4,4,Very New,Recent,322682.4146341463,191252.78333333333,174436.85881877024,8.872487182278038,2.0,4,5,3,4,4,4,4.571428571428571
160,RL,36.0,2628,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,Gable,CompShg,VinylSd,Stone,106.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,Y,SBrkr,764,862,1626,0.0,2,1,2,1,6,Typ,0,BuiltIn,2003.0,RFn,2.0,474.0,TA,Y,0,27,0,6,2010,WD ,Normal,175500,0.6184861163940661,0.6666666666666666,0.2913337430854333,7,7,Very New,Medium,322682.4146341463,191252.78333333333,174436.85881877024,7.874358824729881,2.5,4,5,3,0,4,4,3.857142857142857
20,RL,100.0,18494,Pave,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,2005,Gable,CompShg,VinylSd,None,1.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,1324.0,1324.0,GasA,Y,SBrkr,1324,0,1324,0.0,2,0,3,1,6,Typ,0,Attchd,2005.0,Fin,2.0,430.0,TA,Y,36,23,0,1,2010,WD ,Normal,199500,0.07158691538253582,0.5,0.32452830188679244,5,5,Very New,Recent,191218.9263803681,191252.78333333333,174436.85881877024,9.825255704266555,2.0,4,5,3,0,4,4,3.7142857142857144
120,RL,43.0,3203,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,Gable,CompShg,VinylSd,BrkFace,14.0,TA,PConc,TA,Av,GLQ,16.0,Unf,0.0,1129.0,1145.0,GasA,Y,SBrkr,1145,0,1145,0.0,2,0,2,1,6,Typ,0,Attchd,2006.0,Fin,2.0,437.0,TA,Y,100,116,0,1,2010,WD ,Normal,160000,0.35736579275905117,0.6666666666666666,0.38132635253054104,4,4,Very New,Recent,196661.67857142858,191252.78333333333,174436.85881877024,8.07215530818825,2.0,4,5,3,0,4,4,3.857142857142857
120,RL,43.0,3182,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2005,Gable,CompShg,VinylSd,BrkFace,16.0,TA,PConc,TA,No,GLQ,24.0,Unf,0.0,1232.0,1256.0,GasA,Y,SBrkr,1269,0,1269,0.0,2,0,2,1,6,Typ,1,Attchd,2004.0,Fin,2.0,430.0,TA,Y,146,20,0,4,2010,WD ,Normal,192000,0.3986804901036758,0.6666666666666666,0.33858267716535434,6,5,Very New,Recent,196661.67857142858,191252.78333333333,174436.85881877024,8.065579427282092,2.0,4,5,3,3,4,4,4.428571428571429
80,RL,67.0,13300,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,Gable,CompShg,VinylSd,None,1.0,TA,PConc,TA,No,GLQ,326.0,Unf,0.0,58.0,384.0,GasA,Y,SBrkr,744,630,1374,1.0,2,1,3,1,7,Typ,1,BuiltIn,2004.0,Fin,2.0,400.0,TA,Y,100,0,0,6,2010,WD ,Normal,184500,0.1033005037215247,0.5,0.2909090909090909,6,6,Very New,Medium,191218.9263803681,191252.78333333333,174436.85881877024,9.495594499353297,3.5,4,5,3,4,4,4,4.428571428571429
60,RL,64.0,7851,Pave,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,Gable,CompShg,VinylSd,None,1.0,TA,PConc,TA,No,GLQ,625.0,Unf,0.0,235.0,860.0,GasA,Y,SBrkr,860,1100,1960,1.0,2,1,4,1,8,Typ,2,BuiltIn,2002.0,Fin,2.0,440.0,TA,Y,288,48,0,5,2010,WD ,Normal,216500,0.24961793173713703,0.4,0.22437531871494135,8,8,New,Medium,191218.9263803681,191252.78333333333,174436.85881877024,8.968523555396352,3.5,4,5,3,3,4,4,4.142857142857143
60,RL,63.0,8577,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,Gable,CompShg,VinylSd,None,1.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Y,SBrkr,847,886,1733,0.0,2,1,3,1,7,Typ,1,BuiltIn,2004.0,Fin,2.0,433.0,TA,Y,144,48,0,4,2010,WD ,Normal,185088,0.20202844485894147,0.5,0.2497116493656286,6,6,Very New,Medium,191218.9263803681,191252.78333333333,174436.85881877024,9.056956065076825,2.5,4,5,3,4,4,4,4.428571428571429
80,RL,64.0,7750,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,Gable,CompShg,VinylSd,None,1.0,TA,PConc,TA,No,GLQ,250.0,Unf,0.0,134.0,384.0,GasA,Y,SBrkr,774,656,1430,0.0,2,1,3,1,7,Typ,1,BuiltIn,2000.0,Fin,2.0,400.0,TA,Y,180,0,0,4,2010,WD ,Normal,180000,0.1844923235711521,0.5,0.27952480782669464,10,10,New,Medium,191218.9263803681,191252.78333333333,174436.85881877024,8.955577146281511,2.5,3,5,3,3,4,3,4.0
60,RL,64.0,9505,Pave,IR1,Lvl,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,Gable,CompShg,VinylSd,BrkFace,180.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,884.0,884.0,GasA,Y,SBrkr,884,1151,2035,0.0,2,1,3,1,8,Typ,1,BuiltIn,2001.0,Fin,2.0,434.0,TA,Y,144,48,0,5,2010,WD ,Normal,222500,0.21407532084998948,0.5,0.2131630648330059,9,9,New,Medium,191218.9263803681,191252.78333333333,174436.85881877024,9.159678457173955,2.5,4,5,3,4,4,4,4.428571428571429
60,RL,108.0,14774,Pave,IR1,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,Gable,CompShg,VinylSd,BrkFace,165.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,1393.0,1393.0,GasA,Y,SBrkr,1422,1177,2599,0.0,2,1,4,1,10,Typ,1,BuiltIn,1999.0,Fin,3.0,779.0,TA,Y,668,30,0,5,2010,WD ,Normal,333168,0.17590524534686972,0.4,0.2996153846153846,11,11,New,Medium,330319.1267605634,191252.78333333333,174436.85881877024,9.6006918422743,2.5,4,5,3,3,4,4,4.571428571428571
60,RL,60.0,17433,Pave,IR2,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,Hip,CompShg,VinylSd,BrkFace,114.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,1629.0,1629.0,GasA,Y,SBrkr,1645,830,2475,0.0,2,1,4,1,7,Typ,1,Attchd,1998.0,Fin,3.0,962.0,TA,Y,23,172,0,1,2010,WD ,Normal,355000,0.1419639784329471,0.4,0.388529886914378,12,12,New,Medium,330319.1267605634,191252.78333333333,174436.85881877024,9.76617760157152,2.5,4,5,3,3,5,4,4.571428571428571
20,RL,59.0,10593,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,Hip,CompShg,VinylSd,BrkFace,338.0,TA,PConc,TA,No,GLQ,919.0,Unf,0.0,801.0,1720.0,GasA,Y,SBrkr,1720,0,1720,1.0,2,0,3,1,7,Typ,1,Attchd,1996.0,Fin,2.0,527.0,TA,Y,240,56,154,3,2010,WD ,Normal,260400,0.16235605059467623,0.5,0.3062173155142359,14,14,New,Medium,330319.1267605634,191252.78333333333,174436.85881877024,9.268043082104471,3.0,4,5,3,3,4,4,4.285714285714286
60,RL,98.0,12256,Pave,IR1,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,Gable,CompShg,HdBoard,BrkFace,362.0,TA,PConc,TA,Av,GLQ,1032.0,Unf,0.0,431.0,1463.0,GasA,Y,SBrkr,1500,1122,2622,1.0,2,1,3,1,9,Typ,2,Attchd,1994.0,RFn,2.0,712.0,TA,Y,186,32,0,4,2010,WD ,Normal,325000,0.2139185771395937,0.5,0.27144491040792984,16,15,New,Medium,330319.1267605634,191252.78333333333,174436.85881877024,9.413852481341165,3.5,4,5,3,3,5,4,4.571428571428571
60,RL,92.0,11764,Pave,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,2007,Gable,CompShg,VinylSd,BrkFace,348.0,TA,PConc,TA,No,GLQ,524.0,Unf,0.0,628.0,1152.0,GasA,Y,SBrkr,1164,1106,2270,0.0,2,1,4,1,9,Typ,1,Attchd,1999.0,Fin,3.0,671.0,TA,Y,132,57,0,4,2010,WD ,Normal,290000,0.19294517637059075,0.4,0.2954645530603259,11,3,New,Recent,330319.1267605634,191252.78333333333,174436.85881877024,9.372884301161463,2.5,4,5,3,4,4,4,4.571428571428571
60,RL,58.0,16770,Pave,IR2,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,Gable,CompShg,VinylSd,BrkFace,30.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,1195.0,1195.0,GasA,Y,SBrkr,1195,644,1839,0.0,2,1,4,1,7,Typ,0,Attchd,1998.0,Fin,2.0,486.0,TA,Y,0,81,0,6,2010,WD ,Normal,221000,0.10965356866018723,0.4,0.26413043478260867,12,12,New,Medium,330319.1267605634,191252.78333333333,174436.85881877024,9.727406483331627,2.5,3,4,3,0,4,4,3.5714285714285716
50,RL,56.0,14720,Pave,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1996,Hip,CompShg,VinylSd,BrkFace,579.0,TA,PConc,TA,Av,GLQ,816.0,Unf,0.0,1217.0,2033.0,GasA,Y,SBrkr,2053,1185,3238,1.0,2,1,4,1,9,Typ,1,Attchd,1996.0,Fin,3.0,666.0,TA,Y,283,86,0,3,2010,WD ,Normal,410000,0.21995788329597174,0.4,0.2056190182154986,15,14,New,Medium,330319.1267605634,191252.78333333333,174436.85881877024,9.597030324758013,3.5,4,5,3,5,4,4,4.714285714285714
20,RL,73.0,8987,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,Gable,CompShg,VinylSd,BrkFace,226.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,1595.0,1595.0,GasA,Y,SBrkr,1595,0,1595,0.0,2,0,2,1,6,Typ,1,Attchd,2005.0,RFn,3.0,880.0,TA,Y,144,0,0,5,2010,WD ,Normal,221500,0.17745883400089008,0.6666666666666666,0.5513784461152882,5,4,Very New,Recent,229707.32417582418,191252.78333333333,174436.85881877024,9.10364563330522,2.0,4,5,3,4,4,4,4.571428571428571
20,FV,92.0,9215,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2010,Hip,CompShg,VinylSd,None,1.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,1218.0,1218.0,GasA,Y,SBrkr,1218,0,1218,0.0,2,0,2,1,4,Typ,0,Attchd,2009.0,RFn,2.0,676.0,TA,Y,0,136,0,4,2010,New,Partial,204500,0.13216145833333334,0.6666666666666666,0.5545529122231337,1,0,Very New,Recent,229707.32417582418,218986.94964028776,275744.7008547009,9.128696382935672,2.0,4,5,3,0,4,4,3.857142857142857
60,FV,72.0,8640,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,Gable,CompShg,VinylSd,None,1.0,TA,PConc,TA,Mn,GLQ,24.0,Unf,0.0,732.0,756.0,GasA,Y,SBrkr,764,783,1547,0.0,2,1,3,1,7,Typ,0,Attchd,2009.0,Unf,2.0,614.0,TA,Y,169,45,0,6,2010,Con,Normal,215200,0.1790302048374031,0.5,0.39664082687338503,1,1,Very New,Recent,229707.32417582418,218986.94964028776,224446.0,9.0642735958414,2.5,4,5,3,0,4,3,3.7142857142857144
20,FV,75.0,9000,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,Gable,CompShg,VinylSd,Stone,36.0,TA,PConc,TA,Av,GLQ,1078.0,Unf,0.0,488.0,1566.0,GasA,Y,SBrkr,1566,0,1566,1.0,2,0,3,1,7,Typ,0,Attchd,2008.0,RFn,2.0,750.0,TA,Y,144,168,0,4,2010,WD ,Normal,262500,0.17398066881457616,0.5,0.4786215698787492,2,2,Very New,Recent,229707.32417582418,218986.94964028776,174436.85881877024,9.105090961257085,3.0,4,5,3,0,4,4,4.0
60,FV,100.0,12552,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,Gable,CompShg,VinylSd,None,1.0,TA,PConc,TA,No,GLQ,222.0,Unf,0.0,769.0,991.0,GasA,Y,SBrkr,991,956,1947,0.0,2,1,3,1,8,Typ,1,Attchd,2004.0,RFn,2.0,678.0,TA,Y,0,136,0,5,2010,WD ,Normal,254900,0.15510236596829444,0.5,0.3480492813141684,6,5,Very New,Recent,229707.32417582418,218986.94964028776,174436.85881877024,9.437714959818209,2.5,4,5,3,4,4,4,4.428571428571429
20,FV,84.0,10440,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2005,Gable,CompShg,VinylSd,None,1.0,TA,PConc,TA,No,GLQ,1414.0,Unf,0.0,54.0,1468.0,GasA,Y,SBrkr,1468,0,1468,1.0,2,0,2,1,6,Typ,1,Attchd,2005.0,Fin,2.0,528.0,TA,Y,0,102,0,5,2010,WD ,Normal,271500,0.14059955942917346,0.6666666666666666,0.359428182437032,5,5,Very New,Recent,229707.32417582418,218986.94964028776,174436.85881877024,9.25349564229011,3.0,4,5,3,4,5,4,4.428571428571429
60,RL,76.0,10142,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,Gable,CompShg,VinylSd,None,1.0,TA,PConc,TA,No,GLQ,656.0,Unf,0.0,300.0,956.0,GasA,Y,SBrkr,956,1128,2084,1.0,2,1,4,1,8,Typ,0,BuiltIn,2004.0,RFn,2.0,618.0,TA,Y,0,45,0,1,2010,WD ,Normal,233000,0.2054618949028887,0.4,0.29640287769784174,6,6,Very New,Medium,184070.184,191252.78333333333,174436.85881877024,9.224539091375995,3.5,4,5,3,0,4,4,3.857142857142857
60,RL,70.0,11920,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,Gable,CompShg,VinylSd,BrkFace,122.0,TA,PConc,TA,Av,Unf,0.0,Unf,0.0,831.0,831.0,GasA,Y,SBrkr,831,828,1659,0.0,2,1,3,1,8,Typ,0,Attchd,2004.0,RFn,2.0,484.0,TA,Y,144,68,0,4,2010,WD ,Normal,181000,0.13916617733411626,0.5,0.29156626506024097,6,6,Very New,Medium,184070.184,191252.78333333333,174436.85881877024,9.386056829718001,2.5,4,5,3,0,4,4,3.857142857142857
60,RL,67.0,8880,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2002,Gable,CompShg,VinylSd,None,1.0,TA,PConc,TA,No,GLQ,695.0,Unf,0.0,253.0,948.0,GasA,Y,SBrkr,1222,888,2110,1.0,2,1,3,1,8,Typ,2,Attchd,1994.0,RFn,2.0,463.0,TA,Y,0,130,0,5,2010,WD ,Normal,205000,0.23758585744848554,0.5,0.21932733301752724,16,8,New,Medium,184070.184,191252.78333333333,174436.85881877024,9.091669442258505,3.5,4,5,3,2,4,4,4.142857142857143
120,RL,50.0,8012,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,Gable,CompShg,Plywood,None,1.0,TA,CBlock,TA,No,BLQ,543.0,BLQ,119.0,261.0,923.0,GasA,Y,SBrkr,923,0,923,0.0,2,0,2,1,5,Typ,1,Attchd,1980.0,RFn,1.0,264.0,TA,Y,80,0,0,5,2010,WD ,Normal,143000,0.11518781979283664,0.6666666666666666,0.2857142857142857,30,30,Medium,Old,184070.184,191252.78333333333,174436.85881877024,8.98882050177807,2.0,3,3,3,3,4,3,3.5714285714285716
60,RL,70.0,11218,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,Gable,CompShg,Wd Sdng,None,1.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,1055.0,1055.0,GasA,Y,SBrkr,1055,790,1845,0.0,2,1,3,1,8,Typ,1,Attchd,1992.0,RFn,2.0,462.0,TA,Y,635,104,0,5,2010,WD ,Normal,189000,0.1644531598181656,0.5,0.2502708559046587,18,18,New,Old,184070.184,191252.78333333333,174436.85881877024,9.325364048544964,2.5,4,5,3,3,4,4,4.142857142857143
120,RL,55.0,7892,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,Gable,CompShg,Plywood,None,1.0,TA,CBlock,TA,No,Unf,0.0,Unf,0.0,918.0,918.0,GasA,Y,SBrkr,918,0,918,0.0,2,0,2,1,5,Typ,1,Attchd,1979.0,Unf,1.0,264.0,TA,Y,28,0,0,4,2010,WD ,Normal,99500,0.11630558722919042,0.6666666666666666,0.28726877040261156,31,31,Medium,Very Old,184070.184,191252.78333333333,174436.85881877024,8.973731569708402,2.0,3,3,3,3,4,3,3.5714285714285716
120,RL,50.0,7175,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,Gable,CompShg,Plywood,None,1.0,TA,CBlock,TA,No,ALQ,623.0,LwQ,121.0,0.0,744.0,GasA,Y,SBrkr,752,0,752,1.0,1,0,2,1,4,Typ,0,Attchd,1984.0,Unf,1.0,264.0,TA,Y,353,0,0,2,2010,WD ,Normal,125000,0.10479375696767002,0.3333333333333333,0.350597609561753,26,26,Medium,Old,184070.184,191252.78333333333,174436.85881877024,8.878497403738631,2.0,3,3,3,0,4,3,3.142857142857143
60,RL,67.0,9453,Pave,IR1,Lvl,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,7,7,2003,Gable,CompShg,HdBoard,None,1.0,TA,PConc,TA,No,BLQ,402.0,Unf,0.0,594.0,996.0,GasA,Y,SBrkr,1014,730,1744,0.0,2,1,3,1,7,Typ,0,Attchd,1993.0,RFn,2.0,457.0,TA,Y,370,70,0,2,2010,WD ,Normal,194500,0.18447218108737043,0.5,0.26189111747851,17,7,New,Medium,184070.184,191252.78333333333,174436.85881877024,9.154193211353181,2.5,4,5,3,0,4,4,3.857142857142857
20,RL,81.0,9672,Pave,Reg,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,Hip,CompShg,HdBoard,None,1.0,TA,PConc,TA,No,GLQ,338.0,Unf,0.0,702.0,1040.0,GasA,Y,SBrkr,1097,0,1097,0.0,2,0,3,1,6,Typ,0,Attchd,1986.0,Unf,2.0,480.0,TA,Y,0,0,0,5,2010,WD ,Normal,152000,0.11340845652848135,0.5,0.4371584699453552,26,25,Medium,Old,184070.184,191252.78333333333,174436.85881877024,9.177093778182547,2.0,3,3,3,0,4,3,3.142857142857143
60,RL,70.0,8400,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1981,Gable,CompShg,HdBoard,BrkFace,130.0,TA,CBlock,TA,No,Unf,0.0,Unf,0.0,650.0,650.0,GasA,Y,SBrkr,888,676,1564,0.0,2,1,3,1,7,Typ,1,Attchd,1980.0,Unf,2.0,476.0,TA,Y,0,50,0,4,2010,WD ,Normal,171000,0.1861683132960362,0.5,0.30415335463258786,30,29,Medium,Old,184070.184,191252.78333333333,174436.85881877024,9.036106025364846,2.5,3,3,3,3,4,3,3.5714285714285716
30,RH,70.0,9800,Pave,Reg,Lvl,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,5,5,1950,Gable,CompShg,Wd Sdng,None,1.0,Fa,BrkTil,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,N,FuseA,1012,0,1012,0.0,1,0,2,1,5,Typ,0,Detchd,1920.0,Unf,1.0,429.0,TA,Y,121,0,80,4,2010,WD ,Normal,67500,0.10325476992143659,0.3333333333333333,0.42349457058242845,90,60,Old,Very Old,184070.184,133974.38461538462,174436.85881877024,9.19023970026918,1.0,3,3,3,0,3,3,2.857142857142857
90,RM,68.0,8930,Pave,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,Gable,CompShg,VinylSd,None,1.0,TA,Slab,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Y,SBrkr,1318,584,1902,0.0,2,0,4,2,8,Typ,0,Attchd,1978.0,Unf,2.0,539.0,TA,Y,0,0,0,4,2010,WD ,Normal,112000,0.21296607322808195,0.4,0.2832369942196532,32,32,Medium,Very Old,136562.82666666666,126883.29571106094,174436.85881877024,9.097283649683886,2.0,3,3,3,0,0,3,2.5714285714285716
