MS SubClass,Lot Frontage,Lot Area,Land Slope,Condition 1,Condition 2,Overall Qual,Overall Cond,Year Remod/Add,Mas Vnr Area,Exter Cond,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Functional,Fireplaces,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,Mo Sold,Yr Sold,Sale Condition,SalePrice,Density_Ratio,BathPerBed,Garage_per_Living,House_Age,Years_Since_Remod,Age_Group,Remod_Group,Neighborhood_AvgPrice,Zone_AvgPrice,SaleType_AvgPrice,Lot_Area_log,Total_Bath,Kitchen Qual_num,Heating QC_num,Garage Qual_num,Fireplace Qu_num,Bsmt Qual_num,Exter Qual_num,Quality_Score,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_OthW,Heating_Other,Central Air_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD 
20,73.0,12537,1,6,5,5,6,2008,1.0,4,4,2,7,734.0,5,0.0,344.0,1078.0,1078,0,1078,1.0,1,1,3,1,6,8,1,1971.0,4,2.0,500.0,5,3,0,0,0,4,2010,5,149900,0.08597862498006062,0.25,0.4633920296570899,39,2,2,4,144279.99071925753,191252.78333333333,174436.85881877024,9.436519311833914,2.5,3,5,3,2,3,3,3.4285714285714284,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,65.0,8450,1,6,5,5,6,1968,1.0,4,4,2,3,775.0,5,0.0,281.0,1056.0,1056,0,1056,1.0,1,0,3,1,6,8,1,1968.0,2,1.0,304.0,5,3,0,85,184,7,2010,5,142000,0.12495562655307065,0.25,0.2876064333017975,42,42,2,1,144279.99071925753,191252.78333333333,174436.85881877024,9.042040056544483,2.0,3,5,3,2,3,3,3.4285714285714284,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,70.0,8400,1,6,5,4,5,1970,1.0,4,4,2,5,804.0,4,78.0,0.0,882.0,882,0,882,1.0,1,0,2,1,4,8,0,1970.0,4,2.0,525.0,5,3,240,0,0,4,2010,5,126000,0.1049875014879181,0.3333333333333333,0.594563986409966,40,40,2,1,144279.99071925753,191252.78333333333,174436.85881877024,9.036106025364846,2.0,3,3,3,0,3,3,2.7142857142857144,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,70.0,10500,1,6,5,4,5,1971,1.0,4,4,2,5,432.0,5,0.0,432.0,864.0,864,0,864,0.0,1,0,3,1,5,8,1,0.0,0,0.0,0.0,0,3,0,0,0,4,2010,5,115000,0.08227787829730501,0.25,0.0,39,39,2,1,144279.99071925753,191252.78333333333,187743.75,9.259225769705994,1.0,3,3,0,1,3,3,2.4285714285714284,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
120,26.0,5858,1,6,5,7,5,1999,1.0,4,4,2,7,1051.0,2,0.0,354.0,1405.0,1337,0,1337,1.0,2,0,2,1,5,8,1,1999.0,4,2.0,511.0,5,3,203,68,0,6,2010,5,184000,0.22819593787335724,0.6666666666666666,0.3819133034379671,11,11,3,3,144279.99071925753,133974.38461538462,174436.85881877024,8.675734219544788,3.0,4,5,3,2,4,4,4.142857142857143,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,21.0,1680,1,6,5,6,5,1971,504.0,4,4,2,2,156.0,5,0.0,327.0,483.0,483,504,987,0.0,1,1,2,1,5,8,0,1971.0,2,1.0,264.0,5,3,275,0,0,2,2010,5,96000,0.5871505056513979,0.3333333333333333,0.26720647773279355,39,39,2,1,105608.33333333333,126883.29571106094,133812.20731707316,7.427144133408616,1.5,3,3,3,0,3,3,3.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160,21.0,1680,1,6,5,5,5,1971,492.0,4,4,2,2,300.0,5,0.0,225.0,525.0,525,567,1092,0.0,1,1,3,1,6,8,0,1997.0,2,1.0,320.0,5,3,0,0,0,3,2010,5,105500,0.6496133254015467,0.25,0.292772186642269,39,39,2,1,105608.33333333333,126883.29571106094,174436.85881877024,7.427144133408616,1.5,3,3,3,0,3,3,2.857142857142857,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
160,21.0,1680,1,6,5,6,5,1971,381.0,4,4,2,6,0.0,5,0.0,525.0,525.0,525,567,1092,0.0,1,1,3,1,6,8,0,1971.0,2,1.0,264.0,5,3,0,0,0,3,2010,3,88000,0.6496133254015467,0.25,0.2415370539798719,39,39,2,1,105608.33333333333,126883.29571106094,174436.85881877024,7.427144133408616,1.5,3,3,3,0,3,3,3.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
120,53.0,4043,1,6,5,6,5,1977,1.0,4,4,2,5,360.0,5,0.0,709.0,1069.0,1069,0,1069,0.0,2,0,2,1,4,8,1,1977.0,3,2.0,440.0,5,3,0,55,0,7,2010,5,127500,0.2643422354104847,0.6666666666666666,0.411214953271028,33,33,2,1,140710.86956521738,191252.78333333333,174436.85881877024,8.304989580140361,2.0,3,3,3,2,4,3,3.4285714285714284,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,24.0,2280,1,6,5,6,6,1975,1.0,4,4,2,5,514.0,5,0.0,341.0,855.0,855,601,1456,0.0,2,1,3,1,6,8,1,1975.0,2,2.0,440.0,5,3,173,0,0,6,2010,5,149900,0.6383165278386672,0.5,0.30199039121482496,35,35,2,1,140710.86956521738,191252.78333333333,174436.85881877024,7.732369222284388,2.5,4,3,3,3,3,3,3.5714285714285716,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,24.0,2280,1,6,5,7,6,1975,1.0,4,4,2,6,0.0,5,0.0,836.0,836.0,836,0,836,0.0,1,0,2,1,4,8,0,1975.0,2,1.0,308.0,5,3,0,30,0,6,2010,5,120000,0.3665059184568172,0.3333333333333333,0.36798088410991636,35,35,2,1,140710.86956521738,191252.78333333333,174436.85881877024,7.732369222284388,1.0,3,5,3,0,4,3,3.5714285714285716,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,24.0,2280,1,6,5,6,5,1978,1.0,4,4,2,5,311.0,5,0.0,544.0,855.0,855,601,1456,0.0,2,1,3,1,7,8,1,1978.0,2,2.0,440.0,5,3,26,0,0,7,2010,5,146000,0.6383165278386672,0.5,0.30199039121482496,32,32,2,1,140710.86956521738,191252.78333333333,174436.85881877024,7.732369222284388,2.5,3,2,3,3,4,3,3.4285714285714284,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,102.0,12858,1,6,5,9,5,2010,162.0,4,4,2,6,0.0,5,0.0,1590.0,1590.0,1627,707,2334,0.0,2,1,3,1,10,8,1,2009.0,4,3.0,751.0,5,3,144,133,0,1,2010,6,376162,0.18150711563885216,0.5,0.321627408993576,1,0,4,4,322682.4146341463,191252.78333333333,275744.7008547009,9.461799234270439,2.5,5,5,3,4,5,5,5.142857142857143,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,98.0,11478,1,6,5,8,5,2008,200.0,4,4,2,7,1218.0,5,0.0,486.0,1704.0,1704,0,1704,1.0,2,0,3,1,7,8,1,2008.0,3,3.0,772.0,5,3,0,50,0,5,2010,5,306000,0.14844498649708163,0.5,0.45278592375366566,3,2,4,4,322682.4146341463,191252.78333333333,174436.85881877024,9.348274558065496,3.0,4,5,3,4,5,4,4.714285714285714,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,83.0,10159,1,6,5,9,5,2010,450.0,4,4,4,7,1646.0,5,0.0,284.0,1930.0,1940,0,1940,1.0,2,1,3,1,8,8,1,2010.0,4,3.0,606.0,5,3,168,95,0,4,2010,6,395192,0.19094488188976377,0.5,0.312210200927357,1,0,4,4,322682.4146341463,191252.78333333333,275744.7008547009,9.226213721132472,3.5,5,5,3,4,5,5,5.142857142857143,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,94.0,12883,1,6,5,8,5,2010,256.0,4,4,2,6,0.0,5,0.0,1544.0,1544.0,1544,0,1544,0.0,2,0,3,1,7,8,0,2009.0,3,3.0,868.0,5,3,0,35,0,6,2010,6,290941,0.11983855945358585,0.5,0.5618122977346278,1,0,4,4,322682.4146341463,191252.78333333333,275744.7008547009,9.46374151045109,2.0,4,5,3,0,4,4,4.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,95.0,12182,1,6,5,7,5,2005,226.0,4,4,3,3,1201.0,5,0.0,340.0,1541.0,1541,0,1541,0.0,2,0,3,1,7,8,1,2005.0,3,2.0,532.0,5,3,0,70,0,5,2010,6,220000,0.12648772880242962,0.5,0.3450064850843061,5,5,4,4,322682.4146341463,191252.78333333333,275744.7008547009,9.407796816354407,2.0,4,5,3,4,4,4,4.428571428571429,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,90.0,11520,1,8,5,9,5,2005,615.0,4,4,2,7,110.0,5,0.0,1588.0,1698.0,1698,0,1698,0.0,2,0,3,1,7,8,1,2005.0,4,3.0,730.0,5,3,192,74,0,6,2010,5,275000,0.1473830396666956,0.5,0.429664508534432,5,5,4,4,322682.4146341463,191252.78333333333,174436.85881877024,9.351926736038054,2.0,5,5,3,4,5,4,5.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,79.0,14122,1,6,5,8,5,2006,240.0,4,4,2,7,28.0,5,0.0,1794.0,1822.0,1822,0,1822,0.0,2,0,3,1,8,8,1,2005.0,3,3.0,678.0,5,3,0,119,0,2,2010,5,259000,0.12900941726262125,0.5,0.371914426769062,5,4,4,4,322682.4146341463,191252.78333333333,174436.85881877024,9.555559953069064,2.0,5,5,3,4,5,4,4.857142857142857,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,70.0,10171,1,6,5,7,5,2004,168.0,4,4,2,7,2.0,5,0.0,1515.0,1517.0,1535,0,1535,0.0,2,0,3,1,7,8,0,2004.0,3,2.0,532.0,5,3,0,0,0,3,2010,5,214000,0.1509044435705859,0.5,0.3463541666666667,6,6,4,3,322682.4146341463,191252.78333333333,174436.85881877024,9.227394126542011,2.0,4,5,3,0,4,4,3.857142857142857,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,100.0,12919,1,6,5,9,5,2010,760.0,4,4,5,7,2188.0,5,0.0,142.0,2330.0,2364,0,2364,1.0,2,1,2,1,11,8,2,2009.0,4,3.0,820.0,5,3,0,67,0,3,2010,6,611657,0.18297213622291023,0.6666666666666666,0.346723044397463,1,0,4,4,322682.4146341463,191252.78333333333,275744.7008547009,9.466531777336593,3.5,5,5,3,4,5,5,5.142857142857143,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120,44.0,6371,1,6,5,7,5,2010,128.0,4,4,3,7,733.0,5,0.0,625.0,1358.0,1358,0,1358,1.0,2,0,2,1,6,8,1,2010.0,3,2.0,484.0,5,3,192,35,0,6,2010,6,224000,0.21311989956057753,0.6666666666666666,0.3561442236938926,1,0,4,4,322682.4146341463,191252.78333333333,275744.7008547009,8.759668671029939,3.0,4,5,3,4,4,4,4.428571428571429,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,110.0,14300,3,6,5,9,5,2004,1095.0,4,4,5,7,1373.0,5,0.0,1473.0,2846.0,2696,0,2696,1.0,2,1,3,1,10,8,2,2003.0,4,3.0,958.0,5,3,220,150,0,6,2010,5,500000,0.188518285434585,0.5,0.3552094920281795,7,6,4,3,322682.4146341463,191252.78333333333,174436.85881877024,9.568084743872936,3.5,5,5,3,4,5,5,5.142857142857143,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,105.0,13650,1,6,5,8,5,2002,232.0,4,4,5,7,578.0,5,0.0,1093.0,1671.0,1687,563,2250,1.0,2,1,3,1,7,8,1,2002.0,4,3.0,756.0,5,3,238,130,0,6,2010,5,320000,0.164823089883525,0.5,0.3358507330075522,8,8,3,3,322682.4146341463,191252.78333333333,174436.85881877024,9.521568058002977,3.5,4,5,3,5,4,4,4.714285714285714,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,61.0,7658,1,6,5,9,5,2005,412.0,4,4,2,7,456.0,5,0.0,1296.0,1752.0,1752,0,1752,1.0,2,0,2,1,6,8,1,2005.0,3,2.0,576.0,5,3,196,82,0,2,2010,5,319900,0.22875048962005484,0.6666666666666666,0.32857957786651454,5,5,4,4,322682.4146341463,191252.78333333333,174436.85881877024,8.943636705909594,3.0,5,5,3,4,5,5,5.142857142857143,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,41.0,7132,1,6,5,8,5,2006,178.0,4,4,3,7,24.0,5,0.0,1346.0,1370.0,1370,0,1370,0.0,2,0,2,1,6,8,1,2006.0,3,2.0,484.0,5,3,120,49,0,4,2010,5,205000,0.19206504976868077,0.6666666666666666,0.3530269876002918,4,4,4,4,322682.4146341463,191252.78333333333,174436.85881877024,8.872487182278038,2.0,4,5,3,4,4,4,4.571428571428571,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,36.0,2628,1,6,5,7,5,2003,106.0,4,4,2,6,0.0,5,0.0,764.0,764.0,764,862,1626,0.0,2,1,2,1,6,8,0,2003.0,3,2.0,474.0,5,3,0,27,0,6,2010,5,175500,0.6184861163940661,0.6666666666666666,0.2913337430854333,7,7,4,3,322682.4146341463,191252.78333333333,174436.85881877024,7.874358824729881,2.5,4,5,3,0,4,4,3.857142857142857,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20,100.0,18494,1,6,5,6,5,2005,1.0,4,4,2,6,0.0,5,0.0,1324.0,1324.0,1324,0,1324,0.0,2,0,3,1,6,8,0,2005.0,4,2.0,430.0,5,3,36,23,0,1,2010,5,199500,0.07158691538253582,0.5,0.32452830188679244,5,5,4,4,191218.9263803681,191252.78333333333,174436.85881877024,9.825255704266555,2.0,4,5,3,0,4,4,3.7142857142857144,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
